categorieJuridiqueUniteLegale,count
3210,6
2110,938
7362,59
6558,5
2700,19
3200,4
7378,2
7364,254
7353,539
2200,188
5498,10592
5306,71
6300,8
5426,1
5458,40
5546,5
7160,5
6538,12
9221,13
6571,14
6533,903
5193,8
4130,400
5415,2
7343,2
8110,27
7351,9
2100,15
8490,18
2385,30
5599,3731
5553,1
9110,2043
5632,4
5653,1
5515,51
7490,5
6100,74
5615,1
7323,43
8290,2
5192,3
5510,157
6568,6
5308,43
8160,2
9300,27
6567,3
3110,3
6577,10
4150,8
5499,33130
7171,98
7379,3
5432,1
2210,1089
6573,62
6536,95
6210,9
8200,4
4160,2
7382,2
7321,88
6200,20
9220,13752
8420,74
5699,185
4140,42
2300,8
7312,38
7373,6
6500,88
5307,1
2900,485
5191,3
8170,17
6317,247
5710,12054
5770,8
5453,5
6575,7
5454,1
5630,1
5400,66
7385,44
5194,38
7361,865
5554,15
1000,147113
7363,1
5551,45
7348,20
7220,45
9240,17
5658,1
7345,106
5532,1
9230,161
7356,2
6572,2
7354,115
8410,55
9200,2
7179,19
5558,24
9260,2
6220,446
3220,152
6565,78
7383,41
4110,13
5720,5311
6574,6
5300,1
5200,31
7120,10
6599,5764
6578,6
5552,9
7229,2
8450,49
7366,43
6589,667
7331,128
4100,34
8250,6
6596,238
6318,13
9900,137
5410,59
8140,5
6595,57
7342,3
4120,102
6411,63
7365,9
9150,23
6562,1
7230,3
7112,3
6560,12
7346,238
5585,9
6542,21
8210,342
8120,9
5785,59
6543,10
7210,2600
5560,71
5451,3
5505,1
5610,6
8100,2
6551,7
6511,8
5455,1
6566,3
6598,1483
5460,75
7355,32
7389,122
5470,99
5385,1
6561,44
5685,2
7410,24
5202,2009
6569,1
2120,20
2220,8
3100,1
6532,6
7130,2
6585,72
7520,6
6539,3
6316,257
5547,2
6540,21369
9222,7
5800,7
9224,19
2320,1
5559,4
7381,52
7510,152
5485,727
5500,49
8510,2
8311,36
6564,22
7384,4
6597,652
9210,28
6563,12
3290,11
6541,620
7172,359
2310,38
8130,16
9970,7
6535,3
7371,1
7372,2
7322,1
8400,1
5309,1
8310,80
9223,104
5570,2
6534,458
6576,47
8190,1
7470,5
3120,195
7340,1
