categorieJuridiqueUniteLegale,count
3210,3
2110,1153
7362,76
2700,9
7378,1
7364,184
5543,6
7353,297
5498,11536
2200,154
5306,49
6300,25
5458,45
5546,6
5520,1
7160,14
6538,18
9221,13
6571,30
6533,716
4130,353
8110,50
7351,10
8490,19
2100,11
2385,17
5599,3630
5553,4
9110,951
5515,28
6100,4
7490,6
5615,1
7323,494
5195,2
8290,1
5192,4
5510,130
6568,1
9300,26
5308,39
3110,5
6577,8
4150,5
5499,26345
7171,221
7379,1
5432,2
5660,92
2210,780
6573,77
6536,261
6210,2
8200,22
4160,2
7382,1
6200,32
7321,86
9220,12171
8420,124
5699,276
4140,40
2300,6
7312,10
6500,75
6521,5
2900,289
5191,8
8170,10
6317,245
5710,8669
5453,4
5770,10
6575,6
5400,73
5194,63
7385,37
7361,759
1000,104569
7363,5
5551,2
7348,3
9240,14
7220,57
7345,140
7450,5
5532,3
5203,25
9230,132
7356,10
6572,13
8410,76
7354,73
9200,1
7179,23
5558,13
6332,1
9260,10
3220,164
6220,407
6565,52
7383,67
4110,29
5720,4432
6574,11
7120,14
5200,10
6599,4115
6578,8
5552,3
8450,66
7331,114
6589,662
7366,26
4100,19
8250,37
5100,2
6596,165
6318,26
9900,196
8470,10
8140,2
6595,94
4120,219
6411,61
7365,3
9150,21
6562,3
7230,4
7112,2
6560,21
7346,216
5585,4
6542,18
8210,346
6543,149
8120,9
5785,95
7210,2414
5560,76
5610,7
6511,7
6566,1
5455,2
6598,1756
5460,42
7355,13
7389,134
5470,38
5385,7
6561,65
5685,1
7410,24
5202,1149
6569,15
2120,22
2220,11
6532,10
7130,2
6585,57
7520,7
6539,4
6316,391
6540,18494
9222,17
5800,6
9100,9
9224,8
2320,4
7381,48
7190,1
7510,192
5485,451
5500,46
7344,15
5522,1
8311,33
6564,23
7384,12
6597,931
9210,14
6563,7
3290,8
6541,774
7172,220
2310,22
8130,14
6535,8
9970,3
7372,4
7371,1
7322,11
8400,3
8310,79
7357,5
9223,141
7100,10
6534,1208
6576,28
7470,6
3120,128
