activitePrincipaleUniteLegale,count
33.20A,149
47.99A,2276
48.04,5
45.20B,58
31.03Z,12
58.19Z,7
71.3E,3
25.73B,6
14.31Z,5
10.62Z,3
64.11,782
70.3A,311
87.30A,51
61.10Z,39
10.31Z,18
34.2A,9
93.0A,8
63.99Z,5
45.3H,6
15.8P,2
01.12Z,1
01.56,8
55.3A,915
65.12Z,204
45.1B,6
46.45Z,23
92.14,3
93.21,1
43.22A,815
47.04,49
95.12Z,31
74.09,6
15.5A,3
01.63Z,1
26.3Z,1
90.0E,4
25.62A,3
22.1E,20
51.9B,19
71.1A,19
31.01Z,11
24.01,1
32.2B,6
51.3Q,3
64.40,35
67.05,290
41.10A,90
16.01,3
26.2A,4
93.0D,358
58.01,12
89.05,6
02.10Z,354
60.2N,6
01.1F,24
43.11Z,26
11.01Z,6
14.39Z,6
73.08,1
01.44Z,3
01.11Z,4376
47.79Z,324
01.60,3
52.3A,79
84.11,47
28.30Z,30
00.97,9
38.22Z,13
27.4D,2
23.19Z,4
67.12,4
49.41A,422
65.02,121
77.01,80
46.23Z,55
23.99Z,16
24.06,1
21.09,3
28.15,1
24.3Z,1
09.90Z,3
23.01,1
64.50,1
29.4C,1
99.00Z,2
52.4Z,261
95.29Z,485
92.3A,151
43.99A,29
47.65Z,65
44.20,2
64.23,80
44.23,3
85.02,2
46.36Z,5
60.01,12
90.13,6
44.18,3
29.4B,1
25.2A,2
29.5B,1
55.40,165
01.50,54
68.20A,4142
85.1E,84
64.49,241
51.3J,46
51.3A,31
14.2A,15
05.0A,1
60.11,1
49.32Z,499
60.2E,131
45.3E,245
80.04,17
46.46Z,25
90.0G,1
44.25,2
53.05,7
84.24Z,18
24.11,1
18.1Z,1
55.60,700
45.2J,205
36.6E,28
55.31,3
45.2R,1
56.30Z,1121
86.22A,96
18.20Z,7
15.8D,32
64.1C,20
22.19Z,14
80.30Z,13
32.99Z,78
74.5A,15
36.2C,5
21.08,57
01.2E,16
72.2Z,25
15.8B,23
46.11Z,11
82.04,1
92.15,1
36.00Z,190
49.01,81
52.21Z,56
91.02,1
29.1D,1
95.11Z,250
56.21Z,232
52.29A,14
17.29Z,10
45.2C,3
54.05,3
85.3A,7
28.12,2
96.21,1
85.1C,283
62.11,359
22.01,3
20.4Z,26
23.49Z,7
30.99Z,1
50.2Z,214
46.49Z,135
47.77Z,89
92.3J,5
64.44,10
64.11Z,4
58.05,9
54.04,5
45.4J,289
01.47Z,94
47.52A,127
78.20Z,141
13.30Z,20
18.2G,15
55.13,2
80.2C,1
86.90C,5
70.02,40
51.1G,10
77.32Z,91
73.20Z,22
52.4Y,49
52.4V,61
81.22Z,122
27.5G,2
43.34Z,968
80.4D,73
95.21Z,47
88.99A,13
22.1G,5
93.19Z,251
80.20Z,64
81.29B,52
21.02,7
92.5A,1
17.4A,3
36.4Z,6
15.9J,1
52.4X,198
25.61Z,54
42.91Z,7
93.0N,144
54.08,29
47.02,42
79.02,2
46.74A,25
72.20Z,10
49.20Z,7
11.04Z,1
92.5C,4
28.11Z,2
87.10A,90
25.12Z,22
64.20Z,1062
52.7H,44
46.13Z,40
24.20Z,10
24.44Z,3
20.1B,1
86.90E,1589
90.01Z,730
74.3B,19
71.3G,24
46.71Z,102
17.5G,140
52.29B,75
85.31Z,112
01.43Z,119
48.07,13
03.22Z,13
51.5C,5
58.08,3
01.74,1
66.0A,3
38.11Z,55
46.73B,43
82.20Z,41
29.3C,37
71.20A,138
77.10,60
44.41,61
59.13,18
00.11,4
51.5A,6
31.13,4
25.01,1
47.82Z,359
80.4C,85
43.32B,333
01.07,62
40.1Z,7
17.12Z,4
52.2G,46
77.12Z,28
47.75Z,110
94.91Z,131
40.33,1
38.31Z,17
94.92Z,11
51.8P,33
42.22Z,14
15.07,1
15.8T,1
52.4R,146
74.10Z,347
56.10C,1516
74.90A,69
33.20C,19
54.02,6
01.16,3
88.04,1
15.9G,4
40.34,1
82.11Z,195
43.91A,77
06.01,4
22.3C,6
51.8L,17
87.20A,56
60.20A,3
46.44Z,13
93.13Z,36
61.1A,1
55.4C,12
64.41,63
81.30Z,577
49.05,57
28.5A,18
86.10Z,172
25.72Z,14
20.16Z,5
45.4L,9
10.73Z,1
32.05,1
84.11Z,2821
29.3D,23
64.42,75
42.21Z,16
43.99B,31
59.11,19
50.4Z,51
01.4B,76
28.21Z,1
52.1F,3
20.42Z,11
22.23Z,13
27.4F,1
80.2A,1
50.1Z,416
79.12Z,18
90.0A,40
63.3Z,18
36.6C,4
52.7C,30
20.15Z,11
35.13Z,17
25.2G,15
36.5Z,7
29.13,3
46.12B,4
17.7C,9
60.2P,15
26.12Z,2
85.01,1
83.01,2
77.08,56
15.5C,3
33.3Z,14
63.4B,3
