activitePrincipaleUniteLegale,count
33.20A,81
47.99A,1378
45.20B,60
48.04,7
25.73B,8
58.19Z,26
31.03Z,4
71.3E,3
64.11,816
70.3A,266
63.99Z,7
61.10Z,35
87.30A,18
93.0A,6
34.2A,8
45.3H,4
15.8P,5
55.3A,1231
46.45Z,34
65.12Z,168
01.56,8
45.1B,3
33.03,2
43.22A,936
47.04,161
95.12Z,17
01.63Z,1
15.5A,3
90.0E,1
74.09,3
31.01Z,24
22.1E,29
71.1A,5
25.62A,3
32.2B,3
51.9B,15
67.05,168
41.10A,88
64.40,18
26.2A,32
16.01,4
93.0D,316
89.05,5
58.01,11
23.65Z,1
92.13,1
60.2N,12
02.10Z,931
11.01Z,72
01.1F,252
14.39Z,20
43.11Z,24
01.44Z,5
73.08,1
01.11Z,4136
23.19Z,19
47.79Z,524
67.12,13
52.3A,77
84.11,65
00.97,173
28.30Z,15
01.60,8
49.41A,211
65.02,214
77.01,53
46.23Z,90
23.99Z,6
24.3Z,1
26.4B,5
28.15,4
21.09,3
24.06,1
52.4Z,383
92.3A,190
95.29Z,855
43.99A,86
47.65Z,67
90.13,22
64.23,60
46.36Z,9
60.01,14
25.2A,3
44.18,1
85.02,1
29.4B,1
44.23,1
64.49,337
55.40,250
51.3J,80
68.20A,2694
01.50,24
85.1E,84
51.3A,67
05.0A,3
14.2A,21
60.11,2
49.32Z,416
60.2E,132
45.3E,259
80.04,9
18.1Z,4
53.05,8
46.46Z,16
44.25,1
84.24Z,8
36.6E,22
55.60,1318
45.2J,118
52.22Z,2
55.31,3
56.30Z,885
15.8D,60
86.22A,87
64.1C,7
80.30Z,20
18.20Z,6
22.19Z,7
75.04,1
32.99Z,133
74.5A,30
36.2C,8
21.08,70
72.2Z,34
15.8B,31
46.11Z,21
01.2E,18
92.15,1
36.00Z,189
49.01,122
52.21Z,62
29.1D,1
91.02,3
95.11Z,338
56.21Z,366
17.29Z,25
52.29A,34
54.05,6
96.21,2
62.11,629
85.1C,288
20.4Z,33
22.01,25
23.49Z,6
46.49Z,147
50.2Z,308
64.44,15
47.77Z,101
58.05,7
92.3J,3
64.11Z,3
54.04,10
45.4J,460
01.47Z,722
47.52A,159
55.13,5
78.20Z,134
18.2G,8
13.30Z,11
11.07B,3
80.2C,1
86.90C,3
73.20Z,22
77.32Z,74
51.1G,4
15.13,4
52.4V,39
81.22Z,169
52.4Y,13
43.34Z,1538
80.4D,110
95.21Z,52
88.99A,7
44.32,1
22.1G,1
93.19Z,281
81.29B,99
80.20Z,41
15.9J,1
28.10,4
36.4Z,9
21.02,1
17.4A,5
92.5A,1
93.0N,184
92.5C,29
25.61Z,23
52.4X,150
54.08,26
72.20Z,26
46.74A,33
42.91Z,9
79.02,12
49.20Z,3
47.02,12
33.1A,1
28.11Z,1
64.20Z,1158
87.10A,101
52.7H,42
25.12Z,20
46.13Z,34
20.1B,18
90.01Z,1172
01.43Z,355
86.90E,1737
85.31Z,70
48.07,30
46.71Z,57
03.22Z,38
01.74,1
52.29B,26
17.5G,8
71.3G,12
74.3B,6
51.5C,2
58.08,4
51.5A,27
29.3C,81
38.11Z,54
59.13,23
46.73B,71
82.20Z,55
77.10,48
71.20A,108
31.13,13
44.41,2
17.7A,2
43.32B,306
47.82Z,475
80.4C,81
17.12Z,11
01.07,18
40.1Z,12
47.75Z,141
94.91Z,133
42.22Z,57
94.92Z,11
77.12Z,23
52.2G,42
38.31Z,21
51.8P,5
15.8T,2
40.33,1
50.03,1
15.07,1
15.4C,1
40.34,4
56.10C,1984
52.4R,193
74.10Z,390
01.16,15
74.90A,162
15.9G,9
33.20C,24
88.04,4
54.02,3
32.03,2
28.2A,1
10.32Z,12
43.91A,513
82.11Z,219
06.01,13
87.20A,53
51.8L,4
60.20A,3
24.05,1
55.4C,17
40.2C,2
46.44Z,6
93.13Z,45
81.30Z,1173
49.05,80
86.10Z,150
64.41,92
45.4L,22
28.5A,9
25.72Z,5
20.16Z,9
10.73Z,6
84.11Z,2843
43.99B,40
01.4B,208
64.42,29
29.3D,19
59.11,11
42.21Z,34
50.4Z,39
23.31Z,11
28.21Z,2
92.2F,4
22.23Z,20
52.02,4
80.2A,2
20.42Z,15
52.1F,3
50.1Z,230
46.12B,6
63.3Z,35
79.12Z,27
52.7C,51
36.5Z,6
35.13Z,21
90.0A,18
20.15Z,4
25.2G,7
26.12Z,11
85.01,7
17.7C,4
60.2P,5
77.08,63
83.01,4
63.4B,1
28.6C,3
33.3Z,17
71.2E,2
15.5C,5
01.21Z,1468
66.30Z,117
55.2C,128
10.13B,88
55.20,2
13.91Z,5
18.07,1
95.22Z,90
45.4D,85
"",130
64.45,47
60.04,9
54.07,18
35.23Z,6
17.19,2
14.20Z,2
24.41Z,1
95.11,436
18.2D,14
70.2B,115
20.14Z,15
55.5A,48
23.20Z,4
51.30,9
71.2C,2
77.14,91
85.1G,428
33.11Z,22
92.1J,5
29.32Z,6
60.3Z,1
97.11,1
17.21B,4
01.4A,505
01.3Z,2822
43.39Z,440
22.29B,15
96.16,17
43.12B,48
37.02,7
10.52Z,12
64.2D,2
34.3Z,1
25.1E,2
55.20Z,1655
87.01,90
02.10,1
43.22B,548
93.12Z,1561
94.11Z,131
43.29B,64
25.2H,7
69.22,58
26.51B,6
87.02,3
03.30,11
11.01,4
72.11Z,5
11.02B,17
43.32A,1184
01.2G,119
46.42Z,64
65.1E,1
46.24Z,3
15.11Z,1
