activitePrincipaleUniteLegale,count
47.99A,2901
58.19Z,369
33.20A,79
25.73B,35
45.20B,58
14.31Z,7
71.3E,63
48.04,9
31.03Z,15
10.62Z,1
64.11,2435
70.3A,2260
61.10Z,655
63.99Z,280
93.0A,54
87.30A,219
06.20Z,7
45.3H,27
15.8P,7
34.2A,16
35.4A,2
10.31Z,2
95.13,3
55.3A,3617
46.45Z,762
45.1B,17
65.12Z,702
92.14,10
93.21,59
33.03,14
43.22A,2635
47.04,241
74.09,39
95.12Z,123
90.0E,9
15.5A,4
26.3Z,1
51.3Q,12
22.1E,646
51.9B,215
32.2B,77
31.01Z,65
71.1A,65
24.01,9
25.62A,7
26.1K,1
64.40,192
41.10A,1839
67.05,179
16.01,21
26.2A,10
28.11,5
93.0D,945
58.01,71
51.22Z,1
89.05,5
23.65Z,3
92.13,4
43.11Z,85
02.10Z,147
60.2N,123
11.01Z,13
14.39Z,202
84.11,247
52.3A,356
47.79Z,714
38.22Z,34
23.19Z,45
00.97,3579
01.11Z,108
28.30Z,5
67.12,7
27.4D,3
01.60,1
77.01,1395
49.41A,1355
65.02,393
46.23Z,29
24.06,11
24.3Z,22
99.00Z,27
23.99Z,58
23.01,14
21.09,13
28.15,16
09.90Z,5
44.22,1
29.4C,1
64.23,242
92.3A,1097
95.29Z,1108
52.4Z,1024
43.99A,230
25.2A,21
44.20,17
47.65Z,137
46.36Z,59
60.01,17
44.23,4
44.18,6
29.5B,1
29.4B,3
85.02,1
64.49,1464
68.20A,21424
55.40,450
60.20B,160
85.1E,438
51.3J,117
51.3A,38
11.1Z,59
14.2A,8
60.11,14
05.0A,2
01.50,1
49.32Z,14345
60.2E,1608
80.07,3
45.3E,843
46.46Z,942
80.04,88
84.24Z,51
53.05,30
44.25,3
24.11,8
18.1Z,5
90.0G,2
55.60,874
36.6E,79
45.2J,115
73.09,7
52.22Z,40
55.31,11
45.2R,3
56.30Z,1039
15.8D,73
86.22A,667
64.1C,236
22.19Z,34
75.04,17
18.20Z,69
80.30Z,68
85.10Z,9
31.2B,1
74.5A,208
32.99Z,366
36.2C,37
72.2Z,994
21.08,403
15.8B,54
46.11Z,66
82.04,3
92.15,8
99.0Z,1
12.03,2
95.24,1
49.01,70
52.21Z,987
29.1D,6
36.00Z,87
91.02,2
93.11,3
95.11Z,765
56.21Z,1651
17.29Z,32
52.29A,201
54.05,8
28.12,14
45.2C,19
96.21,5
85.3A,2
62.11,1451
85.1C,1407
23.49Z,9
20.4Z,8
46.49Z,2584
50.2Z,696
47.77Z,373
64.44,89
54.04,76
58.05,38
64.11Z,10
92.3J,6
45.4J,1639
78.20Z,600
13.30Z,26
11.07B,35
47.52A,219
55.13,6
80.2C,17
01.47Z,4
86.90C,8
18.2G,8
73.20Z,1253
77.32Z,222
51.1G,130
70.02,22
89.06,3
15.13,1
52.4V,131
81.22Z,732
52.4Y,30
27.5G,2
22.1G,265
43.34Z,5502
80.4D,390
95.21Z,142
88.99A,121
29.5M,3
44.32,1
93.19Z,753
80.20Z,337
81.29B,132
36.4Z,25
17.4A,13
21.02,35
28.10,14
92.5A,6
72.20Z,377
93.0N,448
46.74A,92
47.02,89
52.4X,395
28.11Z,26
25.61Z,62
33.1A,11
79.02,35
54.08,11
42.91Z,25
17.5C,2
92.5C,8
49.20Z,12
64.20Z,13557
87.10A,277
46.13Z,90
52.7H,140
24.20Z,25
20.1B,4
24.44Z,19
25.12Z,27
29.16,3
13.10,1
71.3G,234
90.01Z,6370
86.90E,9949
52.29B,752
17.5G,31
01.43Z,105
85.31Z,320
74.3B,92
46.71Z,353
51.5C,88
03.22Z,8
58.08,41
48.07,8
77.10,847
71.20A,121
38.11Z,188
46.73B,226
82.20Z,444
51.5A,86
31.13,117
66.0A,34
62.1Z,10
59.13,85
25.01,16
44.41,5
29.3C,2
47.82Z,1441
80.4C,752
43.32B,1088
40.1Z,8
17.12Z,36
17.7A,2
94.91Z,480
47.75Z,602
77.12Z,196
15.07,22
42.22Z,134
94.92Z,74
52.2G,99
15.8T,10
38.31Z,9
50.03,5
51.8P,5
15.4C,3
23.3Z,1
52.4R,749
74.10Z,5606
56.10C,6008
74.90A,545
33.20C,60
88.04,10
54.02,32
32.03,1
15.9G,1
40.34,4
26.5C,1
82.11Z,1329
22.3C,17
60.20A,75
10.32Z,14
43.91A,62
51.8L,38
87.20A,78
24.05,7
29.1A,5
06.01,1
93.13Z,143
46.44Z,119
61.1A,43
14.03,2
35.3A,6
15.11,3
40.2C,1
55.4C,4
49.05,174
20.16Z,58
81.30Z,724
86.10Z,461
64.41,121
28.5A,60
45.4L,146
25.72Z,25
10.73Z,13
13.2Z,3
58.07,8
32.05,1
84.11Z,1610
43.99B,205
64.42,71
59.11,164
01.4B,107
92.2F,30
50.4Z,88
42.21Z,137
28.21Z,8
29.3D,4
23.31Z,7
20.42Z,225
22.23Z,27
80.2A,19
52.1F,10
52.02,7
74.06,10
50.1Z,906
79.12Z,351
90.0A,8
63.3Z,289
25.2G,34
46.12B,162
29.13,75
52.7C,113
35.13Z,46
36.6C,4
36.5Z,21
20.15Z,23
31.6C,5
60.2P,109
17.7C,348
26.12Z,62
85.01,11
44.12,1
63.4B,23
33.3Z,53
77.08,213
29.21,21
71.2E,36
83.01,52
28.6C,12
99.01,1
55.2C,4
66.30Z,1713
01.21Z,98
10.13B,95
13.91Z,19
18.07,14
10.01,11
55.20,10
92.11,1
45.4D,390
95.22Z,66
64.45,227
35.23Z,102
"",183
54.07,19
60.04,58
27.1Z,4
14.20Z,7
17.19,4
24.41Z,9
94.21,2
51.30,137
70.2B,33
18.2D,97
20.14Z,80
84.01,4
71.2C,51
55.5A,177
95.11,7
16.0Z,1
23.20Z,17
17.11Z,2
77.14,850
29.32Z,163
17.3Z,8
85.1G,1244
89.07,102
59.05,41
17.21B,52
92.1J,33
97.11,3
33.11Z,46
29.5L,10
60.3Z,6
43.39Z,1265
22.29B,57
34.3Z,58
64.2D,29
96.16,13
43.12B,22
01.3Z,3
37.02,2
25.1E,21
10.52Z,15
29.2L,2
87.01,507
26.02,1
55.20Z,427
02.10,1
24.6G,5
94.11Z,284
93.12Z,1954
72.11Z,166
43.22B,1298
26.51B,164
69.22,45
43.29B,368
87.02,23
11.01,7
29.1F,4
25.2H,22
29.4A,16
17.5A,2
24.46Z,7
03.30,1
43.32A,1606
46.42Z,967
46.35Z,17
15.11Z,3
46.24Z,8
11.02B,6
30.0A,3
65.1E,1
56.29B,1035
28.1C,22
15.8M,5
44.42,8
00.10,24
58.10,12
00.30,3
88.03,2
93.11Z,332
58.12,365
25.62B,171
60.07,40
59.12,57
33.4A,12
29.1C,7
85.3H,16
29.31Z,15
28.2B,1
74.1G,7082
69.25,166
28.93Z,29
47.01,179
67.09,236
72.19Z,788
72.5Z,202
58.06,126
46.22Z,36
91.3C,6
28.3B,2
95.12,1
21.14,8
85.3E,6
57.11,70
74.30Z,2834
51.1A,25
21.11,30
47.11B,1572
79.11Z,1094
20.13B,33
70.1F,695
47.11C,304
36.1G,104
38.32Z,264
84.30B,121
63.4A,78
96.03Z,327
01.64Z,1
52.2P,205
52.2A,192
92.3B,335
47.61Z,254
27.33Z,21
46.66Z,269
24.4A,19
30.02,1
57.02,1
46.41Z,282
65.06,715
59.20Z,1619
64.19Z,1494
84.30A,33
86.10,49
51.8N,73
71.1Z,132
30.30Z,47
53.04,5
63.01,1
45.2L,7
26.6E,18
80.02,50
77.13,42
32.1D,8
31.5A,1
87.06,198
43.32C,279
32.1B,29
51.5H,40
28.7C,18
71.4A,9
29.1J,9
65.2E,876
55.70,206
21.07,16
13.92Z,197
59.13B,169
01.24Z,12
23.63Z,25
53.06,1
75.02,2
86.23Z,3663
49.39A,265
46.38B,460
02.20Z,79
39.00Z,44
51.8H,74
46.62Z,64
22.3E,10
57.07,12
17.1A,1
55.4B,411
37.00Z,72
36.6A,58
20.53Z,21
84.06,16
21.2C,8
03.21Z,4
62.42,95
71.12A,173
46.17B,239
22.2J,335
67.13,3
17.13,3
37.01,1
52.6E,2168
25.03,31
86.08,78
35.3B,21
26.20Z,67
96.25,18
29.5E,21
32.91Z,1
28.7E,4
21.2L,18
97.22,53
47.74Z,359
10.85Z,35
26.7Z,38
55.11,8
11.02A,4
65.2A,91
74.1J,3908
43.33Z,1792
68.32B,462
51.4Q,79
20.41Z,30
73.07,11
45.5Z,3
30.40Z,2
64.12,191
47.22Z,825
74.20Z,2940
67.1E,259
51.1C,66
44.21,217
16.10B,13
37.2Z,57
24.2Z,5
01.80,1
85.3B,2
17.2A,11
14.1A,4
24.32Z,1
74.08,2
51.3T,153
46.72Z,247
64.30Z,2646
56.10A,8051
47.11D,831
86.01,25
24.52Z,7
96.02A,2986
51.1R,718
86.90D,3972
82.19Z,2096
85.32Z,219
55.90Z,145
17.6Z,39
24.5A,12
65.2F,36
36.1E,26
51.4R,24
28.14,1
42.01,1
46.19B,3984
71.2A,144
29.5P,14
29.6A,2
07.01,1
78.02,290
55.3B,1106
31.09B,525
47.23Z,104
28.4A,10
